Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
SMTC,Semtech Corporation,39.3,2614280094.6,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/smtc
SEND,"SendGrid, Inc.",29.64,1265663864.4,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/send
SENEA,Seneca Foods Corp.,28.6,278532254,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/senea
SENEB,Seneca Foods Corp.,32.55,317000869.5,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/seneb
SNES,"SenesTech, Inc.",0.57,5922013.29,n/a,2016,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/snes
SNH,Senior Housing Properties Trust,15.22,3616664386.82,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snh
SNHNI,Senior Housing Properties Trust,24,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snhni
SNHNL,Senior Housing Properties Trust,25.96,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snhnl
AIHS,Senmiao Technology Limited,5.9799,152487450,n/a,2018,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/aihs
SNMX,"Senomyx, Inc.",1,47786793,n/a,2004,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/snmx
ST,Sensata Technologies Holding N.V.,49.77,8530249667.31,n/a,2010,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/st
SENS,"Senseonics Holdings, Inc.",2.94,403365401.04,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/sens
SXT,Sensient Technologies Corporation,67.56,2888838238.2,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/sxt
SRTS,"Sensus Healthcare, Inc.",5.89,79743025.46,n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srts
SRTSW,"Sensus Healthcare, Inc.",0.52,0,n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srtsw
STNL,Sentinel Energy Services Inc.,9.62,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/stnl
STNLU,Sentinel Energy Services Inc.,10.05,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/stnlu
STNLW,Sentinel Energy Services Inc.,0.95,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/stnlw
SQNS,Sequans Communications S.A.,1.68,134441507.76,n/a,2011,Technology,Semiconductors,https://www.nasdaq.com/symbol/sqns
SQBG,"Sequential Brands Group, Inc.",2.29,145064913.96,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/sqbg
MCRB,"Seres Therapeutics, Inc.",8.2,333316519.2,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mcrb
SRG,Seritage Growth Properties,35,1980202350,n/a,2015,Finance,Real Estate,https://www.nasdaq.com/symbol/srg
SRG^A,Seritage Growth Properties,22.49,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/srg^a
SCI,Service Corporation International,37.03,6850875530.73,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/sci
SERV,"ServiceMaster Global Holdings, Inc.",50.06,6775446641.02,n/a,2014,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/serv
NOW,"ServiceNow, Inc.",164.77,28785319000,n/a,2012,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/now
SREV,"ServiceSource International, Inc.",3.64,329147844.48,n/a,2011,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/srev
SFBS,"ServisFirst Bancshares, Inc.",40.26,2137099235.7,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/sfbs
SVT,"Servotronics, Inc.",9.372,23533804.272,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/svt
SSC,"Seven Stars Cloud Group, Inc.",1.9299,121413853.3608,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/ssc
SVBI,Severn Bancorp Inc,7.35,90003873.75,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/svbi
SGBX,"SG Blocks, Inc.",4.53,19297985.73,n/a,2017,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/sgbx
SGOC,"SGOCO Group, Ltd",1.19,13839785.68,n/a,2010,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sgoc
SHAK,"Shake Shack, Inc.",40.19,1478186753.16,n/a,2015,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/shak
SEII,Sharing Economy International Inc.,3.76,15120223.36,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/seii
SMED,Sharps Compliance Corp.,4.47,71886633.87,n/a,n/a,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/smed
SHSP,"SharpSpring, Inc.",5.34,45096385.44,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/shsp
SJR,Shaw Communications Inc.,18.63,8917017109.38,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/sjr
SHLX,"Shell Midstream Partners, L.P.",21.04,4708999872.24,n/a,2014,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/shlx
SHEN,Shenandoah Telecommunications Co,35.85,1775546068.95,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/shen
SHW,Sherwin-Williams Company (The),388.42,36550776839.82,n/a,n/a,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/shw
PIXY,"ShiftPixy, Inc.",2.83,81505913.08,n/a,2017,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/pixy
SHLO,"Shiloh Industries, Inc.",8.34,194690302.74,n/a,1993,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/shlo
TYHT,"Shineco, Inc.",1.75,44124626,n/a,2016,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/tyht
SHG,Shinhan Financial Group Co Ltd,40.55,19228793252.85,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/shg
SFL,Ship Finance International Limited,14.2,1461244965,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sfl
SHPG,Shire plc,126.5,8863424394,70066596,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/shpg
SCVL,"Shoe Carnival, Inc.",24.62,417352577.4,n/a,1993,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/scvl
SHOP,Shopify Inc.,141.66,13109148969.84,n/a,2015,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/shop
SHBI,Shore Bancshares Inc,18.21,231921066.78,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/shbi
SSTI,"ShotSpotter, Inc.",23.92,233840221.68,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ssti
SFLY,"Shutterfly, Inc.",81.56,2652080321.44,n/a,2006,Miscellaneous,Other Consumer Services,https://www.nasdaq.com/symbol/sfly
SSTK,"Shutterstock, Inc.",49.17,1708452805.29,n/a,2012,Technology,EDP Services,https://www.nasdaq.com/symbol/sstk
SIFI,"SI Financial Group, Inc.",14.35,175678927.9,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sifi
SBGL,Sibanye Gold Limited,3.91,2119924992.55,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/sbgl
SIEB,Siebert Financial Corp.,8.11,220244794.68,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/sieb
SNNA,"Sienna Biopharmaceuticals, Inc.",18.53,384183953.87,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snna
SIEN,"Sientra, Inc.",9.15,179738180.55,n/a,2014,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/sien
BSRR,Sierra Bancorp,26.46,403117570.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bsrr
SMTS,Sierra Metals Inc.,2.67,434710077.21,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/smts
SRRA,"Sierra Oncology, Inc.",2.2,115399198.2,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/srra
SWIR,"Sierra Wireless, Inc.",15.55,557676818.55,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/swir
SIF,"SIFCO Industries, Inc.",5.2,29350952.8,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/sif
SIFY,Sify Technologies Limited,2.13,53457195.75,25097275,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/sify
SIGA,SIGA Technologies Inc.,5.91,467120490,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/siga
SIGM,"Sigma Designs, Inc.",6.15,242921968.05,n/a,1986,Technology,Semiconductors,https://www.nasdaq.com/symbol/sigm
SGLB,"Sigma Labs, Inc.",1.4,6970500.6,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sglb
SGLBW,"Sigma Labs, Inc.",0.3055,0,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sglbw
SGMA,"SigmaTron International, Inc.",6.25,26345362.5,n/a,1994,Technology,Electrical Products,https://www.nasdaq.com/symbol/sgma
SBNY,Signature Bank,140.6,7729342009.8,n/a,2004,Finance,Major Banks,https://www.nasdaq.com/symbol/sbny
SBNYW,Signature Bank,127.8653,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbnyw
SIG,Signet Jewelers Limited,38.86,2351654324.76,n/a,n/a,Consumer Services,Consumer Specialties,https://www.nasdaq.com/symbol/sig
SLGN,Silgan Holdings Inc.,27.09,2990338968.96,n/a,1997,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/slgn
SILC,Silicom Ltd,36.45,271389422.7,n/a,n/a,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/silc
SLAB,"Silicon Laboratories, Inc.",88.45,3818459205.9,n/a,2000,Technology,Semiconductors,https://www.nasdaq.com/symbol/slab
SIMO,Silicon Motion Technology Corporation,45.25,1616009584.75,35712919,2005,Technology,Semiconductors,https://www.nasdaq.com/symbol/simo
SPIL,"Siliconware Precision Industries Company, Ltd.",8.6,305795669.6,35557636,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/spil
SBOW,"SilverBow Resorces, Inc.",28.85,335135505.7,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sbow
SVM,Silvercorp Metals Inc.,2.71,452993090.62,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/svm
SAMG,Silvercrest Asset Management Group Inc.,14.75,194721225.25,n/a,2013,Finance,Investment Managers,https://www.nasdaq.com/symbol/samg
SSNT,"SilverSun Technologies, Inc.",3.95,17738719.25,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ssnt
SFNC,Simmons First National Corporation,28,2581396496,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sfnc
SPG,"Simon Property Group, Inc.",151.73,48604698719.02,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/spg
SPG^J,"Simon Property Group, Inc.",69.65,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/spg^j
SSD,"Simpson Manufacturing Company, Inc.",56.2,2623687502.2,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ssd
SLP,"Simulations Plus, Inc.",14.95,258525147.4,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/slp
SINA,Sina Corporation,106.86,7642056567.6,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/sina
SBGI,"Sinclair Broadcast Group, Inc.",30.85,3139003356.9,n/a,1995,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/sbgi
SINO,"Sino-Global Shipping America, Ltd.",1.09,13554733.15,n/a,n/a,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/sino
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",59.63,6454239990.05,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/shi
SVA,"Sinovac Biotech, Ltd.",8.56,488084874.16,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sva
SIRI,Sirius XM Holdings Inc.,6.17,27714799318.99,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/siri
SITE,"SiteOne Landscape Supply, Inc.",72.75,2911822678.5,n/a,2016,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/site
SITO,"SITO Mobile, Ltd.",4.05,89606533.5,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sito
SIX,Six Flags Entertainment Corporation New,59.5,5038547465,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/six
SJW,SJW Group,51.96,1069597535.28,n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/sjw
SKM,"SK Telecom Co., Ltd.",23.26,14796117659.08,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/skm
SKX,"Skechers U.S.A., Inc.",38.04,6094586892.72,n/a,1999,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/skx
SKYS,"Sky Solar Holdings, Ltd.",1.23,17637305.79,14339273,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/skys
SKY,Skyline Corporation,23,192998612,n/a,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/sky
SKYW,"SkyWest, Inc.",54.95,2866471695.5,n/a,1986,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/skyw
SWKS,"Skyworks Solutions, Inc.",101.41,18505575576.09,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/swks
SLG,SL Green Realty Corporation,92.94,8395000488.12,n/a,1997,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/slg
SLG^I,SL Green Realty Corporation,25.73,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/slg^i
SNBR,Sleep Number Corporation,33.68,1296242160,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/snbr
SLM,SLM Corporation,10.58,4586951720.96,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/slm
SLMBP,SLM Corporation,69.7,278800000,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/slmbp
SM,SM Energy Company,18.58,2075144757.28,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sm
SFS,Smart,5.8,430434483.6,n/a,2014,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/sfs
SGH,"SMART Global Holdings, Inc.",48.92,1081432124.2,n/a,2017,Technology,Semiconductors,https://www.nasdaq.com/symbol/sgh
SND,"Smart Sand, Inc.",5.74,235030384.4,n/a,2016,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/snd
SMBK,"SmartFinancial, Inc.",23.22,260744485.32,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/smbk
SNN,"Smith & Nephew SNATS, Inc.",37.01,16186836939.73,n/a,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/snn
AOS,Smith (A.O.) Corporation,62.45,10712240408.85,n/a,n/a,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/aos
SMSI,"Smith Micro Software, Inc.",1.68,28818992.16,n/a,1995,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/smsi
SMTX,SMTC Corporation,2.28,38970610.44,n/a,2000,Technology,Electrical Products,https://www.nasdaq.com/symbol/smtx
SNAP,Snap Inc.,16.36,20074301467.12,n/a,2017,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/snap
SNA,Snap-On Incorporated,146.26,8294783267.14,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/sna
LNCE,"Snyder&#39;s-Lance, Inc.",49.98,4918307089.92,n/a,n/a,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/lnce
IPOA,Social Capital Hedosophia Holdings Corp.,10.06,867675000,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/ipoa
IPOA.U,Social Capital Hedosophia Holdings Corp.,n/a,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/ipoa.u
IPOA.WS,Social Capital Hedosophia Holdings Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ipoa.ws
SRAX,"Social Reality, Inc.",4.04,37674737.2,n/a,n/a,Technology,Advertising,https://www.nasdaq.com/symbol/srax
SQM,Sociedad Quimica y Minera S.A.,47.43,12483411133.32,n/a,1993,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/sqm
SCKT,"Socket Mobile, Inc.",3.585,25134893.88,n/a,n/a,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/sckt
SODA,SodaStream International Ltd.,91.27,2064529864.29,n/a,2010,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/soda
SOGO,Sogou Inc.,8.41,3340168683.92,n/a,2017,Technology,EDP Services,https://www.nasdaq.com/symbol/sogo
SOHU,Sohu.com Inc.,32.9,1279839215.2,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/sohu
SLRC,Solar Capital Ltd.,20.04,846906953.04,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/slrc
SUNS,Solar Senior Capital Ltd.,16.71,268015132.26,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/suns
SEDG,"SolarEdge Technologies, Inc.",54,2370125448,n/a,2015,Technology,Semiconductors,https://www.nasdaq.com/symbol/sedg
SOI,"Solaris Oilfield Infrastructure, Inc.",17.06,785715428.24,n/a,2017,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/soi
SLNO,"Soleno Therapeutics, Inc.",1.96,19604421.76,n/a,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/slno
SLNOW,"Soleno Therapeutics, Inc.",0.1994,0,n/a,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/slnow
SLGL,Sol-Gel Technologies Ltd.,10.4,187044717.6,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/slgl
SLDB,Solid Biosciences Inc.,8.96,305993157.12,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sldb
SNGX,"Soligenix, Inc.",1.92,16782188.16,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sngx
SNGXW,"Soligenix, Inc.",0.5,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sngxw
XPL,Solitario Zinc Corp.,0.505,29514909.83,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/xpl
SAH,"Sonic Automotive, Inc.",18.15,769811486.4,n/a,1997,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/sah
SONC,Sonic Corp.,24.52,942991435.04,n/a,1991,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sonc
SOFO,"Sonic Foundry, Inc.",2.32,10350322.72,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sofo
SON,Sonoco Products Company,46.65,4644588385.8,n/a,n/a,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/son
SNOA,"Sonoma Pharmaceuticals, Inc.",3.76,23205727.36,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoa
SNOAW,"Sonoma Pharmaceuticals, Inc.",0.391,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoaw
SNE,Sony Corp Ord,47.89,60567511294.08,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/sne
SPHS,"Sophiris Bio, Inc.",2.12,63835644.36,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/sphs
SORL,"SORL Auto Parts, Inc.",6.37,122972346.77,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/sorl
SRNE,"Sorrento Therapeutics, Inc.",6.9,603294938.1,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/srne
BID,Sotheby&#39;s,49.5,2598964582.5,n/a,1988,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/bid
SOHO,Sotherly Hotels Inc.,6.3,88962810.3,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/soho
SOHOB,Sotherly Hotels Inc.,25.08,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohob
SOHOO,Sotherly Hotels Inc.,25.08,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohoo
SOHOK,Sotherly Hotels LP,26.25,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohok
SFBC,"Sound Financial Bancorp, Inc.",36.15,90738126.75,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sfbc
SOR,"Source Capital, Inc.",39.75,342783330,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sor
SJI,"South Jersey Industries, Inc.",26.69,2124399010.73,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/sji
SSB,South State Corporation,84.45,3106499245.95,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ssb
SXE,"Southcross Energy Partners, L.P.",1.52,120829966.48,n/a,2012,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/sxe
SCE^B,Southern California Edison Company,21.53,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^b
SCE^C,Southern California Edison Company,22.5,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^c
SCE^D,Southern California Edison Company,22.6501,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^d
SCE^E,Southern California Edison Company,23.5705,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^e
SCE^G,Southern California Edison Company,22.9,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^g
SCE^H,Southern California Edison Company,26.35,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^h
SCE^J,Southern California Edison Company,25.42,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^j
SCE^K,Southern California Edison Company,25.73,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^k
SCE^L,Southern California Edison Company,22.75,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^l
SO,Southern Company (The),43.11,43461755269.02,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/so
SOJA,Southern Company (The),26.1,0,n/a,2015,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/soja
SOJB,Southern Company (The),24.9,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/sojb
SOJC,Southern Company (The),24.22,0,n/a,2017,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/sojc
SCCO,Southern Copper Corporation,53.46,41326101952.74,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/scco
SFST,"Southern First Bancshares, Inc.",43.7,321833588.1,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",36.4,326611667.2,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",15.33,367687796.49,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",33.71,1180779047.6,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbsi
LUV,Southwest Airlines Company,56.72,33348579188.56,n/a,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/luv
SWX,"Southwest Gas Holdings, Inc.",66.2,3188136524.4,n/a,n/a,Public Utilities,Oil & Gas Production,https://www.nasdaq.com/symbol/swx
SGB,Southwest Georgia Financial Corporation,21.7,55150658.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sgb
SWN,Southwestern Energy Company,4.41,2588949444.06,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/swn
SP,SP Plus Corporation,35.15,792374920.8,n/a,n/a,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/sp
SGRP,"SPAR Group, Inc.",1.36,27983317.84,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sgrp
SPKE,"Spark Energy, Inc.",11.5,398138763,n/a,2014,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/spke
SPKEP,"Spark Energy, Inc.",24.35,0,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/spkep
LOV,"Spark Networks, Inc.",14.2305,0,n/a,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/lov
ONCE,"Spark Therapeutics, Inc.",63.09,2348051633.37,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/once
SPAR,"Spartan Motors, Inc.",17.3,607051533.2,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/spar
SPTN,SpartanNash Company,17.03,613907504.73,n/a,n/a,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/sptn
SPA,Sparton Corporation,17.19,169058888.37,n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/spa
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,25.05,155936250,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwfi
SPE,Special Opportunities Fund Inc.,14.49,123288889.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/spe
SPE^B,Special Opportunities Fund Inc.,25.72,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/spe^b
SEP,"Spectra Energy Partners, LP",32.33,15676345563.94,n/a,2007,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/sep
SPB           ,"Spectrum Brands Holdings, Inc.",92.52,5120735896.8,n/a,n/a,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/spb
SPPI,"Spectrum Pharmaceuticals, Inc.",17.27,1773880382.12,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sppi
TRK,"Speedway Motorsports, Inc.",17.74,726933328.24,n/a,1995,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/trk
