Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
MMI,+ACI-Marcus +ACY- Millichap, Inc.+ACI-,35.12,1354887736.96,n/a,2013,Finance,Real Estate,https://www.nasdaq.com/symbol/mmi
MKL,Markel Corporation,1151.74,16010219110.78,n/a,1986,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/mkl
MKTX,+ACI-MarketAxess Holdings, Inc.+ACI-,219.54,8261124666.84,n/a,2004,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/mktx
MRLN,Marlin Business Services Corp.,28.1,349382108.7,n/a,2003,Finance,Major Banks,https://www.nasdaq.com/symbol/mrln
VAC,Marriot Vacations Worldwide Corporation,133.59,3545022122.97,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/vac
MMC,+ACI-Marsh +ACY- McLennan Companies, Inc.+ACI-,80.54,40883824334.4,n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/mmc
MPAC,Matlin +ACY- Partners Acquisition Corporation,9.77,396906250,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mpac
MPACU,Matlin +ACY- Partners Acquisition Corporation,10.29,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mpacu
MPACW,Matlin +ACY- Partners Acquisition Corporation,0.5,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mpacw
MLP,+ACI-Maui Land +ACY- Pineapple Company, Inc.+ACI-,11.9,228281305.7,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/mlp
MBFI,MB Financial Inc.,40.5,3401527203,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbfi
MBFIO,MB Financial Inc.,24.88,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbfio
MBI,+ACI-MBIA, Inc.+ACI-,9.1,812863169.3,n/a,1987,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/mbi
MFIN,Medallion Financial Corp.,4.94,120733387.58,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mfin
MFINL,Medallion Financial Corp.,25.4436,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mfinl
MDLQ,Medley LLC,25.2076,0,n/a,2017,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdlq
MDLX,Medley LLC,24.7225,0,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdlx
MDLY,Medley Management Inc.,6.4,186429811.2,n/a,2014,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdly
MELR,+ACI-Melrose Bancorp, Inc.+ACI-,20.05,52144897.15,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/melr
MBWM,Mercantile Bank Corporation,33.22,551279654.64,n/a,1998,Finance,Major Banks,https://www.nasdaq.com/symbol/mbwm
MBIN,Merchants Bancorp,22.4,642547740.8,n/a,2017,Finance,Major Banks,https://www.nasdaq.com/symbol/mbin
MCY,Mercury General Corporation,44.76,2476663766.52,n/a,n/a,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/mcy
EBSB,+ACI-Meridian Bancorp, Inc.+ACI-,19.4,1048763844.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ebsb
IPB,+ACI-Merrill Lynch +ACY- Co., Inc. 6.0518+ACU- Index Plus Trust Certificate+ACI-,27.48,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ipb
PIY,+ACI-Merrill Lynch Depositor, Inc.+ACI-,17.2,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/piy
CASH,+ACI-Meta Financial Group, Inc.+ACI-,107.05,1036655179.05,n/a,1993,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cash
MET,+ACI-MetLife, Inc.+ACI-,44.08,45695210039.68,n/a,2000,Finance,Life Insurance,https://www.nasdaq.com/symbol/met
MCB,Metropolitan Bank Holding Corp.,41.67,341682332.4,n/a,2017,Finance,Major Banks,https://www.nasdaq.com/symbol/mcb
MFCB,MFC Bancorp Ltd.,6.23,78091810.23,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/mfcb
MTG,MGIC Investment Corporation,12.25,4543061827.5,n/a,1991,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/mtg
MPB,Mid Penn Bancorp,32.25,197403636.75,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mpb
MBCN,Middlefield Banc Corp.,49.4,178131756.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbcn
MSBI,+ACI-Midland States Bancorp, Inc.+ACI-,31.53,748480296.63,n/a,2016,Finance,Major Banks,https://www.nasdaq.com/symbol/msbi
MSL,MidSouth Bancorp,12.65,210265909.15,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/msl
MOFG,+ACI-MidWestOne Financial Group, Inc.+ACI-,32.06,392261794.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mofg
MTU,Mitsubishi UFJ Financial Group Inc,6.45,84900283363.5,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/mtu
MFG,+ACI-Mizuho Financial Group, Inc.+ACI-,3.61,45783148218.86,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mfg
MMAC,+ACI-MMA Capital Management, LLC+ACI-,27.3,156783053.7,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/mmac
MMDM,Modern Media Acquisition Corp.,9.92,256680000,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mmdm
MMDMR,Modern Media Acquisition Corp.,0.4626,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mmdmr
MMDMU,Modern Media Acquisition Corp.,10.61,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mmdmu
MMDMW,Modern Media Acquisition Corp.,0.5,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mmdmw
MC,Moelis +ACY- Company,48.35,1930831721.2,n/a,2014,Finance,Investment Managers,https://www.nasdaq.com/symbol/mc
MCO,Moody+ACYAIw-39+ADs-s Corporation,158.42,30275412847.34,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mco
MS,Morgan Stanley,52.07,93301441423.16,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ms
MORN,+ACI-Morningstar, Inc.+ACI-,94.01,3995249765.36,n/a,2005,Finance,Investment Managers,https://www.nasdaq.com/symbol/morn
MOSC,Mosaic Acquisition Corp.,9.65,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mosc
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002+AC0-14,12.34,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/hjv
MSBF,MSB Financial Corp.,18.3,104067195.6,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/msbf
MTEC,MTech Acquisition Corp.,9.6,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/mtec
MTECU,MTech Acquisition Corp.,10.17,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/mtecu
MTECW,MTech Acquisition Corp.,0.62,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/mtecw
MUDS,Mudrick Capital Acquisition Corporation,9.5738,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/muds
MUDSU,Mudrick Capital Acquisition Corporation,10.1933,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/mudsu
MUDSW,Mudrick Capital Acquisition Corporation,0.64,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/mudsw
MFSF,MutualFirst Financial Inc.,35.4,303552238.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mfsf
MVBF,MVB Financial Corp.,19.16,201728493.32,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mvbf
NTP,Nam Tai Property Inc.,12.6,473457486.6,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/ntp
NDAQ,+ACI-Nasdaq, Inc.+ACI-,80.72,13444695270.88,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ndaq
NBHC,National Bank Holdings Corporation,31.85,965444270.7,n/a,2012,Finance,Major Banks,https://www.nasdaq.com/symbol/nbhc
NKSH,+ACI-National Bankshares, Inc.+ACI-,43.25,300932375.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/nksh
NCOM,National Commerce Corporation,42.95,739904932.85,n/a,2015,Finance,Major Banks,https://www.nasdaq.com/symbol/ncom
NESR,National Energy Services Reunited Corp.,9.9599,285372299.7875,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/nesr
NESRW,National Energy Services Reunited Corp.,1.02,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/nesrw
NGHC,National General Holdings Corp,24.01,2562018214.98,n/a,n/a,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/nghc
NGHCN,National General Holdings Corp,25.2,0,n/a,n/a,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/nghcn
NGHCO,National General Holdings Corp,25.04,0,n/a,n/a,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/nghco
NGHCP,National General Holdings Corp,25.3402,55748440,n/a,n/a,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/nghcp
NGHCZ,National General Holdings Corp,24.8159,0,n/a,n/a,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/nghcz
NHLD,National Holdings Corporation,4.5,55970622,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/nhld
NHLDW,National Holdings Corporation,1.13,0,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/nhldw
NSEC,+ACI-National Security Group, Inc.+ACI-,15.97,40281322.64,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/nsec
NWLI,+ACI-National Western Life Group, Inc.+ACI-,300.1,1091213416.6,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/nwli
NSM,Nationstar Mortgage Holdings Inc.,17.99,1790005000,n/a,2012,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/nsm
JSM,Navient Corporation,22.76,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jsm
NAVI,Navient Corporation,12.63,3326596527.66,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/navi
NBTB,NBT Bancorp Inc.,34.63,1509618490.85,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/nbtb
NEBU,Nebula Acquisition Corporation,9.65,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/nebu
NEBUU,Nebula Acquisition Corporation,10.05,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/nebuu
NEBUW,Nebula Acquisition Corporation,1.2,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/nebuw
NNI,+ACI-Nelnet, Inc.+ACI-,51.04,2083054177.6,n/a,2003,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/nni
UEPS,+ACI-Net 1 UEPS Technologies, Inc.+ACI-,9.5,539907515,n/a,2005,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ueps
NYCB,+ACI-New York Community Bancorp, Inc.+ACI-,13.01,6377688134.07,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/nycb
NYMTP,+ACI-New York Mortgage Trust, Inc.+ACI-,24.1,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/nymtp
NMRK,+ACI-Newmark Group, Inc.+ACI-,14.97,2316780867.57,n/a,2017,Finance,Real Estate,https://www.nasdaq.com/symbol/nmrk
NODK,+ACI-NI Holdings, Inc.+ACI-,16.52,369268982.88,n/a,2017,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/nodk
NICK,+ACI-Nicholas Financial, Inc.+ACI-,9.09,71674650,n/a,n/a,Finance,Finance Companies,https://www.nasdaq.com/symbol/nick
NCBS,Nicolet Bankshares Inc.,54.17,527732807.2,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ncbs
NMIH,NMI Holdings Inc,16.2,1051100323.2,n/a,2013,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/nmih
NOAH,Noah Holdings Ltd.,47.32,2671812881.92,n/a,2010,Finance,Investment Managers,https://www.nasdaq.com/symbol/noah
NMR,Nomura Holdings Inc ADR,5.68,19256461130.4,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/nmr
NBN,Northeast Bancorp,20.45,182562732.85,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/nbn
NTRS,Northern Trust Corporation,99.45,22434111800.1,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ntrs
NTRSP,Northern Trust Corporation,26.45,423200000,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ntrsp
NFBK,+ACI-Northfield Bancorp, Inc.+ACI-,15.36,753547269.12,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/nfbk
NRIM,Northrim BanCorp Inc,34.05,233990340.15,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/nrim
NWBI,+ACI-Northwest Bancshares, Inc.+ACI-,16.11,1652525458.2,n/a,2009,Finance,Major Banks,https://www.nasdaq.com/symbol/nwbi
NWFL,Norwood Financial Corp.,29,181461120,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/nwfl
OVLY,Oak Valley Bancorp (CA),22,179916110,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ovly
OAK,+ACI-Oaktree Capital Group, LLC+ACI-,39.75,6211600728.75,n/a,2012,Finance,Investment Managers,https://www.nasdaq.com/symbol/oak
OCFC,OceanFirst Financial Corp.,26.32,1263068716.56,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ocfc
OZM,Och+AC0-Ziff Capital Management Group LLC,2.69,1331875527.66,n/a,2007,Finance,Investment Managers,https://www.nasdaq.com/symbol/ozm
OFED,Oconee Federal Financial Corp.,28.51,163945415.03,n/a,2011,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ofed
OCN,Ocwen Financial Corporation,3.99,532102641.42,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ocn
OFG,OFG Bancorp,10.75,472659676.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ofg
OFG+AF4-A,OFG Bancorp,23.53,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ofg+AF4-a
OVBC,Ohio Valley Banc Corp.,41.85,197522918.55,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ovbc
OLBK,+ACI-Old Line Bancshares, Inc.+ACI-,32.65,410302624.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/olbk
ONB,Old National Bancorp,16.7,2541386427.6,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/onb
OPOF,Old Point Financial Corporation,25.9,130010307.7,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/opof
ORI,Old Republic International Corporation,20.83,6288577000,n/a,n/a,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/ori
OSBC,+ACI-Old Second Bancorp, Inc.+ACI-,13.75,408280812.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/osbc
OSBCP,+ACI-Old Second Bancorp, Inc.+ACI-,10.4843,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/osbcp
ONDK,+ACI-On Deck Capital, Inc.+ACI-,5.3,392348908.8,n/a,2014,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ondk
OMAD,One Madison Corporation,9.58,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/omad
OMF,+ACI-OneMain Holdings, Inc.+ACI-,29.58,4011173093.82,n/a,2013,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/omf
OPESU,Opes Acquisition Corp.,10.08,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/opesu
OPY,+ACI-Oppenheimer Holdings, Inc.+ACI-,25.65,339625699.2,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/opy
OBAS,Optibase Ltd.,7.95,41279269.95,n/a,1999,Finance,Real Estate,https://www.nasdaq.com/symbol/obas
OPHC,+ACI-OptimumBank Holdings, Inc.+ACI-,4.39,4844132.33,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ophc
ORIT,Oritani Financial Corp.,15.05,697134932.9,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/orit
IX,Orix Corp Ads,87,22297085319,n/a,n/a,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/ix
ORRF,Orrstown Financial Services Inc,24.15,203150138.1,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/orrf
OSPR,Osprey Energy Acquisition Corp.,9.62,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/ospr
OSPRU,Osprey Energy Acquisition Corp.,9.9656,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/ospru
OSPRW,Osprey Energy Acquisition Corp.,0.8,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/osprw
OTTW,+ACI-Ottawa Bancorp, Inc.+ACI-,14.07,48566854.14,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ottw
OXBR,Oxbridge Re Holdings Limited,2.2001,12614464.7587,n/a,2014,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/oxbr
OXBRW,Oxbridge Re Holdings Limited,0.0671,0,n/a,2014,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/oxbrw
PMBC,Pacific Mercantile Bancorp,9.5,221406354,n/a,2000,Finance,Major Banks,https://www.nasdaq.com/symbol/pmbc
PPBI,Pacific Premier Bancorp Inc,40.05,1851961581.9,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ppbi
PACW,PacWest Bancorp,48.17,6128032726.13,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pacw
PRK,Park National Corporation,101,1544106685,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/prk
PKBK,+ACI-Parke Bancorp, Inc.+ACI-,20.45,164049531.9,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pkbk
PBHC,+ACI-Pathfinder Bancorp, Inc.+ACI-,15.86,67884400.22,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pbhc
PNBK,Patriot National Bancorp Inc.,18,70194150,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pnbk
PYDS,+ACI-Payment Data Systems, Inc.+ACI-,1.7,26406157.8,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/pyds
PBBI,+ACI-PB Bancorp, Inc.+ACI-,10.4,80814021.6,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/pbbi
PCSB,PCSB Financial Corporation,21.09,383102169.9,n/a,2017,Finance,Banks,https://www.nasdaq.com/symbol/pcsb
PDLB,PDL Community Bancorp,14.77,272698923.56,n/a,2017,Finance,Savings Institutions,https://www.nasdaq.com/symbol/pdlb
PGC,Peapack+AC0-Gladstone Financial Corporation,32.55,616710658.2,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/pgc
PWOD,+ACI-Penns Woods Bancorp, Inc.+ACI-,42.11,197477497.93,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pwod
PFSI,+ACI-PennyMac Financial Services, Inc.+ACI-,22.6,544497980.6,n/a,2013,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/pfsi
WRLS,Pensare Acquisition Corp.,9.72,377257500,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/wrls
WRLSR,Pensare Acquisition Corp.,0.45,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/wrlsr
WRLSU,Pensare Acquisition Corp.,10.46,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/wrlsu
WRLSW,Pensare Acquisition Corp.,0.5,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/wrlsw
PEBO,Peoples Bancorp Inc.,34.38,631030597.92,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pebo
PEBK,+ACI-Peoples Bancorp of North Carolina, Inc.+ACI-,29.61,177519530.16,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pebk
PFIS,Peoples Financial Services Corp. ,44.48,328996542.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pfis
PBCT,+ACI-People+ACYAIw-39+ADs-s United Financial, Inc.+ACI-,18.25,6340760144,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/pbct
PBCTP,+ACI-People+ACYAIw-39+ADs-s United Financial, Inc.+ACI-,26.11,0,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/pbctp
PUB,People+ACYAIw-39+ADs-s Utah Bancorp,30.8,573976757.2,n/a,2015,Finance,Major Banks,https://www.nasdaq.com/symbol/pub
PHH,PHH Corp,10.45,340165881.55,n/a,2002,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/phh
PICO,PICO Holdings Inc.,11,254672297,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/pico
PNFP,+ACI-Pinnacle Financial Partners, Inc.+ACI-,61.85,4817311877.75,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pnfp
PJC,Piper Jaffray Companies,80.2,1219015859.8,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/pjc
PJT,PJT Partners Inc.,47.67,913287840.15,n/a,2015,Finance,Investment Managers,https://www.nasdaq.com/symbol/pjt
EAGL,Platinum Eagle Acquisition Corp.,9.85,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/eagl
EAGLU,Platinum Eagle Acquisition Corp.,10.13,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/eaglu
EAGLW,Platinum Eagle Acquisition Corp.,1.25,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/eaglw
PLBC,Plumas Bancorp,24.5,124305037.5,n/a,n/a,Finance,Finance Companies,https://www.nasdaq.com/symbol/plbc
PNC,+ACI-PNC Financial Services Group, Inc. (The)+ACI-,147.24,69436968140.16,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pnc
PBSK,+ACI-Poage Bankshares, Inc.+ACI-,19.45,68504806.1,n/a,2011,Finance,Savings Institutions,https://www.nasdaq.com/symbol/pbsk
BPOP,+ACI-Popular, Inc.+ACI-,41.08,4197817476.32,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bpop
BPOPM,+ACI-Popular, Inc.+ACI-,22.47,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bpopm
BPOPN,+ACI-Popular, Inc.+ACI-,24.47,293640000,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bpopn
PBIB,+ACI-Porter Bancorp, Inc.+ACI-,13.73,85947932.72,n/a,2006,Finance,Major Banks,https://www.nasdaq.com/symbol/pbib
PPDF,PPDAI Group Inc.,7.95,2389883152.35,n/a,2017,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ppdf
PYS,PPlus Trust,19.47,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/pys
PYT,PPlus Trust,21.5931,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/pyt
PRAA,+ACI-PRA Group, Inc.+ACI-,36.8,1664295640,n/a,2002,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/praa
PFBI,+ACI-Premier Financial Bancorp, Inc.+ACI-,18.21,194437784.88,n/a,1996,Finance,Major Banks,https://www.nasdaq.com/symbol/pfbi
PRI,+ACI-Primerica, Inc.+ACI-,95.85,4247270118.9,n/a,2010,Finance,Life Insurance,https://www.nasdaq.com/symbol/pri
PFG,Principal Financial Group Inc,57.76,16730576941.28,n/a,2001,Finance,Accident +ACY-Health Insurance,https://www.nasdaq.com/symbol/pfg
PRA,ProAssurance Corporation,47.9,2560591305.9,n/a,n/a,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/pra
PGR,Progressive Corporation (The),59.68,34757632000,n/a,n/a,Finance,Property+AC0-Casualty Insurers,https://www.nasdaq.com/symbol/pgr
PB,+ACI-Prosperity Bancshares, Inc.+ACI-,70.88,4949671604.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pb
PVBC,+ACI-Provident Bancorp, Inc.+ACI-,26.6,256117993.6,n/a,2015,Finance,Savings Institutions,https://www.nasdaq.com/symbol/pvbc
